 13; 5000; 1
 8; 5000; 1
 28; 5000; 1
 16; 5000; 1
 20; 5000; 1
 3; 5000; 1
 12; 5000; 1
 5; 5000; 1
 14; 5000; 1
 6; 5000; 1
 2; 5000; 1
 7; 5000; 1
 47; 5000; 1
 24; 5000; 1
 6; 5000; 1
 10; 5000; 1
 21; 5000; 1
 24; 5000; 1
 45; 5000; 1
 4; 5000; 1
 49; 5000; 1
 31; 5000; 1
 10; 5000; 1
 5; 5000; 1
 18; 5000; 1
 23; 5000; 1
 39; 5000; 1
 11; 5000; 1
 22; 5000; 1
 50; 5000; 1
 0; 1474; 1
 0; 3874; 1
 0; 3324; 1
 0; 1224; 1
 0; 2549; 1
 0; 4449; 1
 0; 1349; 1
 0; 4499; 1
 1; 5000; 1
 0; 549; 1
 0; 1291; 1
 0; 1486; 1
 0; 3199; 1
 0; 1699; 1
 0; 1474; 1
 0; 999; 1
 0; 3349; 1
 0; 2249; 1
 0; 2249; 1
 1; 5000; 1
 0; 1399; 1
 0; 936; 1
 0; 2599; 1
 0; 2849; 1
 0; 3199; 1
 0; 4387; 1
 0; 1399; 1
 0; 4474; 1
 0; 3399; 1
 0; 2437; 1
 0; 249; 1
 0; 349; 1
 0; 351; 1
 0; 259; 1
 0; 339; 1
 0; 283; 1
 0; 204; 1
 0; 239; 1
 0; 279; 1
 0; 269; 1
 0; 339; 1
 0; 319; 1
 0; 260; 1
 0; 329; 1
 0; 319; 1
 0; 214; 1
 0; 269; 1
 0; 319; 1
 0; 359; 1
 0; 309; 1
 0; 329; 1
 0; 229; 1
 0; 219; 1
 0; 219; 1
 0; 369; 1
 0; 319; 1
 0; 359; 1
 0; 289; 1
 0; 299; 1
 0; 289; 1
 0; 1424; 1
 0; 1449; 1
 0; 3199; 1
 0; 2924; 1
 0; 2449; 1
 0; 3974; 1
 0; 2649; 1
 0; 2024; 1
 0; 3574; 1
 0; 724; 1
 0; 1149; 1
 0; 3399; 1
 0; 1374; 1
 0; 3024; 1
 0; 1524; 1
 0; 2949; 1
 0; 999; 1
 0; 3174; 1
 0; 1724; 1
 0; 2374; 1
 0; 1127; 1
 0; 4449; 1
 0; 874; 1
 1; 5000; 1
 0; 3324; 1
 0; 699; 1
 0; 1874; 1
 0; 1624; 1
 0; 2224; 1
 0; 2099; 1
 0; 2099; 1
 0; 4787; 1
 0; 4174; 1
 0; 2531; 1
 0; 2649; 1
 2; 5000; 1
 0; 2512; 1
 0; 2524; 1
 0; 1399; 1
 0; 2649; 1
 0; 1524; 1
 0; 1124; 1
 0; 2199; 1
 0; 1176; 1
 0; 1074; 1
 0; 1146; 1
 0; 3324; 1
 0; 4762; 1
 1; 5000; 1
 0; 1824; 1
 0; 999; 1
 0; 3349; 1
 0; 1124; 1
 0; 1599; 1
 0; 3874; 1
 0; 2949; 1
 0; 1199; 1
 0; 699; 1
 0; 1274; 1
 0; 1624; 1
 0; 1065; 1
 0; 2349; 1
 0; 3374; 1
 1; 5000; 1
 0; 2324; 1
 0; 774; 1
 0; 3324; 1
 0; 2799; 1
 0; 3174; 1
 0; 3149; 1
 0; 2199; 1
 0; 2474; 1
 0; 1974; 1
 0; 2862; 1
 0; 1924; 1
 1; 5000; 1
 0; 1424; 1
 0; 930; 1
 0; 1099; 1
 0; 1499; 1
 1; 5000; 1
 0; 2824; 1
 0; 1899; 1
 0; 1724; 1
 0; 2399; 1
 0; 3299; 1
 1; 5000; 1
 0; 2874; 1
 0; 2599; 1
 0; 2749; 1
 0; 865; 1
 0; 1415; 1
 0; 2374; 1
 0; 1874; 1
 0; 2212; 1
 0; 1549; 1
 0; 537; 1
 0; 3474; 1
 0; 539; 1
 0; 1624; 1
 0; 1749; 1
 0; 3524; 1
 0; 1624; 1
 0; 1324; 1
 0; 1849; 1
 0; 1924; 1
 0; 3674; 1
 0; 2449; 1
 0; 2449; 1
 0; 3799; 1
 0; 2624; 1
 0; 2349; 1
 0; 3174; 1
 0; 1082; 1
 0; 837; 1
 0; 3899; 1
 0; 2299; 1
 0; 3012; 1
 0; 2774; 1
 0; 1924; 1
 0; 303; 1
 0; 349; 1
 0; 374; 1
 0; 574; 1
 0; 324; 1
 0; 424; 1
 0; 237; 1
 0; 199; 1
 0; 449; 1
 0; 232; 1
 0; 290; 1
 0; 374; 1
 0; 474; 1
 0; 399; 1
 0; 224; 1
 0; 399; 1
 0; 274; 1
 0; 349; 1
 0; 224; 1
 0; 324; 1
 0; 274; 1
 0; 212; 1
 0; 260; 1
 0; 231; 1
 0; 424; 1
 0; 302; 1
 0; 299; 1
 0; 199; 1
 0; 274; 1
 0; 374; 1
 0; 449; 1
 0; 1274; 1
 0; 949; 1
 0; 374; 1
 0; 337; 1
 0; 374; 1
 0; 474; 1
 0; 599; 1
 0; 524; 1
 0; 424; 1
 0; 1124; 1
 0; 524; 1
 0; 849; 1
 0; 724; 1
 0; 874; 1
 0; 349; 1
 0; 774; 1
 0; 385; 1
 0; 1049; 1
 0; 874; 1
 0; 389; 1
 0; 699; 1
 0; 949; 1
 0; 999; 1
 0; 349; 1
 0; 638; 1
 0; 499; 1
 0; 674; 1
 0; 674; 1
 0; 500; 1
 0; 1674; 1
 0; 1774; 1
 0; 3974; 1
 0; 512; 1
 0; 974; 1
 0; 2624; 1
 0; 1649; 1
 0; 4074; 1
 0; 936; 1
 0; 1073; 1
 0; 837; 1
 0; 2624; 1
 0; 1449; 1
 0; 824; 1
 0; 861; 1
 0; 974; 1
 0; 1187; 1
 0; 599; 1
 0; 2899; 1
 0; 3999; 1
 0; 599; 1
 0; 2299; 1
 0; 3349; 1
 0; 1799; 1
 0; 3962; 1
 0; 1312; 1
 0; 2874; 1
 0; 2524; 1
 0; 1149; 1
 0; 3324; 1
 0; 749; 1; 1; 1
 0; 774; 1; 1; 1
 0; 3649; 1; 1; 1
 0; 537; 1; 82; 82
 0; 2874; 1; 1; 1
 0; 587; 1; 1; 1
 0; 1749; 1; 1; 1
 0; 2374; 1; 1; 1
 0; 1449; 1; 1; 1
 0; 3624; 1; 1; 1
 0; 3499; 1; 1; 1
 0; 1093; 1; 1; 1
 0; 4449; 1; 1; 1
 0; 1549; 1; 1; 1
 0; 2424; 1; 1; 1
 0; 749; 1; 1; 1
 0; 1487; 1; 1; 1
 0; 449; 1; 41; 41
 0; 2049; 1; 1; 1
 0; 2474; 1; 1; 1
 0; 1074; 1; 1; 1
 0; 1874; 1; 1; 1
 0; 796; 1; 1; 1
 0; 712; 1; 3; 3
 0; 1338; 1; 1; 1
 0; 1064; 1; 1; 1
 0; 2624; 1; 1; 1
 0; 3487; 1; 1; 1
 0; 1107; 1; 1; 1
 0; 924; 1; 1; 1
 0; 2974; 1; 1; 1
 0; 3449; 1; 1; 1
 0; 1349; 1; 1; 1
 0; 1649; 1; 1; 1
 0; 3249; 1; 1; 1
 0; 4112; 1; 1; 1
 0; 437; 1; 82; 82
 0; 705; 1; 41; 41
 0; 2274; 1; 1; 1
 0; 1237; 1; 1; 1
 0; 2249; 1; 1; 1
 0; 2824; 1; 1; 1
 0; 2599; 1; 1; 1
 0; 948; 1; 11; 11
 0; 1524; 1; 1; 1
 0; 612; 1; 41; 41
 0; 3349; 1; 1; 1
 0; 1011; 1; 1; 1
 0; 1199; 1; 1; 1
 0; 618; 1; 82; 82
 0; 1049; 1; 1; 1
 0; 1574; 1; 1; 1
 0; 4562; 1; 1; 1
 0; 724; 1; 1; 1
 0; 824; 1; 1; 1
 0; 2637; 1; 1; 1
 0; 2824; 1; 1; 1
 0; 714; 1; 1; 1
 0; 499; 1; 1; 1
 0; 1849; 1; 1; 1
 0; 204; 1; 82; 82
 0; 239; 1; 1; 1
 0; 379; 1; 1; 1
 0; 189; 1; 82; 82
 0; 229; 1; 1; 1
 0; 304; 1; 82; 82
 0; 264; 1; 6; 6
 0; 348; 1; 1; 1
 0; 309; 1; 1; 1
 0; 199; 1; 6; 6
 0; 279; 1; 1; 1
 0; 239; 1; 1; 1
 0; 289; 1; 1; 1
 0; 434; 1; 3; 3
 0; 299; 1; 1; 1
 0; 319; 1; 1; 1
 0; 346; 1; 11; 11
 0; 332; 1; 163; 163
 0; 259; 1; 41; 41
 0; 382; 1; 6; 6
 0; 199; 1; 6; 6
 0; 279; 1; 1; 1
 0; 339; 1; 1; 1
 0; 379; 1; 1; 1
 0; 244; 1; 2; 2
 0; 244; 1; 163; 163
 0; 369; 1; 1; 1
 0; 259; 1; 1; 1
 0; 269; 1; 1; 1
 0; 279; 1; 1; 1
 0; 564; 1; 1; 1
 0; 504; 1; 1; 1
 0; 414; 1; 1; 1
 0; 609; 1; 1; 1
 0; 549; 1; 1; 1
 0; 459; 1; 11; 4
 0; 624; 1; 1; 1
 0; 347; 1; 41; 14
 0; 369; 1; 1; 1
 0; 594; 1; 1; 1
 0; 287; 1; 41; 14
 0; 594; 1; 1; 1
 0; 609; 1; 3; 1
 0; 744; 1; 1; 1
 0; 309; 1; 41; 14
 0; 849; 1; 1; 1
 0; 414; 1; 163; 54
 0; 429; 1; 1; 1
 0; 774; 1; 1; 1
 0; 549; 1; 1; 1
 0; 677; 1; 11; 4
 0; 516; 1; 1; 1
 0; 609; 1; 6; 2
 0; 549; 1; 11; 4
 0; 324; 1; 1; 1
 0; 534; 1; 1; 1
 0; 549; 1; 1; 1
 0; 414; 1; 1; 1
 0; 519; 1; 21; 7
 0; 287; 1; 1; 1
 0; 549; 1; 1; 1
 0; 257; 1; 41; 27
 0; 444; 1; 1; 1
 0; 729; 1; 1; 1
 0; 310; 1; 82; 54
 0; 684; 1; 1; 1
 0; 383; 1; 1; 1
 0; 309; 1; 1; 1
 0; 504; 1; 1; 1
 0; 534; 1; 1; 1
 0; 804; 1; 1; 1
 0; 459; 1; 1; 1
 0; 377; 1; 11; 7
 0; 452; 1; 6; 4
 0; 519; 1; 1; 1
 0; 519; 1; 82; 54
 0; 339; 1; 163; 108
 0; 474; 1; 1; 1
 0; 594; 1; 1; 1
 0; 309; 1; 1; 1
 0; 549; 1; 1; 1
 0; 392; 1; 163; 108
 0; 416; 1; 163; 108
 0; 418; 1; 82; 54
 0; 295; 1; 82; 54
 0; 534; 1; 1; 1
 0; 444; 1; 1; 1
 0; 564; 1; 1; 1
 0; 287; 1; 163; 108
 0; 654; 1; 1; 1
 0; 549; 1; 1; 1
 0; 309; 1; 1; 1
 0; 579; 1; 1; 1
 0; 549; 1; 1; 1
 0; 324; 1; 1; 1
 0; 504; 1; 1; 1
 0; 1254; 1; 1; 1
 0; 429; 1; 1; 1
 0; 354; 1; 1; 1
 0; 564; 1; 1; 1
 0; 459; 1; 27; 27
 0; 294; 1; 14; 14
 0; 474; 1; 1; 1
 0; 474; 1; 1; 1
 0; 489; 1; 1; 1
 0; 624; 1; 4; 4
 0; 414; 1; 1; 1
 0; 312; 1; 1; 1
 0; 729; 1; 1; 1
 0; 564; 1; 1; 1
 0; 579; 1; 1; 1
 0; 699; 1; 1; 1
 0; 759; 1; 1; 1
 0; 744; 1; 1; 1
 0; 654; 1; 1; 1
 0; 594; 1; 1; 1
 0; 489; 1; 2; 2
 0; 684; 1; 1; 1
 0; 377; 1; 1; 1
 0; 519; 1; 14; 14
 0; 317; 1; 2; 2
 0; 609; 1; 1; 1
 0; 317; 1; 1; 1
 0; 384; 1; 4; 4
 0; 399; 1; 1; 1
 0; 594; 1; 1; 1
 0; 804; 1; 1; 1
 0; 346; 1; 108; 108
 0; 399; 1; 54; 54
 0; 444; 1; 1; 1
 0; 474; 1; 1; 1
 0; 519; 1; 1; 1
 0; 309; 1; 1; 1
 0; 624; 1; 2; 2
 0; 519; 1; 1; 1
 0; 504; 1; 1; 1
 0; 684; 1; 1; 1
 0; 534; 1; 1; 1
 0; 624; 1; 1; 1
 0; 714; 1; 1; 1
 0; 437; 1; 54; 54
 0; 399; 1; 1; 1
 0; 489; 1; 4; 4
 0; 849; 1; 1; 1
 0; 429; 1; 1; 1
 0; 474; 1; 1; 1
 0; 474; 1; 1; 1
 0; 489; 1; 1; 1
 0; 534; 1; 7; 7
 0; 789; 1; 1; 1
 0; 166; 1; 1; 1
 0; 234; 1; 1; 1
 0; 204; 1; 1; 1
 0; 181; 1; 1; 1
 0; 189; 1; 1; 1
 0; 321; 1; 1; 1
 0; 249; 1; 1; 1
 0; 159; 1; 21; 14
 0; 219; 1; 1; 1
 0; 204; 1; 82; 54
 0; 297; 1; 1; 1
 0; 197; 1; 1; 1
 0; 204; 1; 1; 1
 0; 234; 1; 1; 1
 0; 196; 1; 1; 1
 0; 182; 1; 41; 27
 0; 198; 1; 1; 1
 0; 189; 1; 1; 1
 0; 265; 1; 1; 1
 0; 204; 1; 1; 1
 0; 249; 1; 1; 1
 0; 189; 1; 1; 1
 0; 264; 1; 1; 1
 0; 189; 1; 1; 1
 0; 174; 1; 1; 1
 0; 204; 1; 1; 1
 0; 189; 1; 1; 1
 0; 219; 1; 1; 1
 0; 289; 1; 41; 27
 0; 216; 1; 1; 1
 0; 324; 1; 1; 1
 0; 354; 1; 1; 1
 0; 234; 1; 1; 1
 0; 264; 1; 1; 1
 0; 294; 1; 41; 27
 0; 309; 1; 11; 7
 0; 730; 1; 1; 1
 0; 249; 1; 1; 1
 0; 212; 1; 3; 2
 0; 414; 1; 1; 1
 0; 264; 1; 1; 1
 0; 309; 1; 1; 1
 0; 369; 1; 1; 1
 0; 309; 1; 1; 1
 0; 260; 1; 21; 14
 0; 354; 1; 1; 1
 0; 204; 1; 1; 1
 0; 354; 1; 1; 1
 0; 294; 1; 1; 1
 0; 275; 1; 163; 108
 0; 354; 1; 1; 1
 0; 339; 1; 1; 1
 0; 257; 1; 82; 54
 0; 234; 1; 1; 1
 0; 354; 1; 1; 1
 0; 309; 1; 1; 1
 0; 264; 1; 1; 1
 0; 459; 1; 1; 1
 0; 332; 1; 1; 1
 0; 369; 1; 1; 1
 0; 534; 1; 1; 1
 0; 609; 1; 1; 1
 0; 534; 1; 1; 1
 0; 549; 1; 1; 1
 0; 302; 1; 163; 108
 0; 279; 1; 1; 1
 0; 579; 1; 1; 1
 0; 519; 1; 1; 1
 0; 504; 1; 1; 1
 0; 444; 1; 1; 1
 0; 294; 1; 82; 54
 0; 774; 1; 1; 1
 0; 399; 1; 1; 1
 0; 684; 1; 1; 1
 0; 384; 1; 41; 27
 0; 984; 1; 1; 1
 0; 474; 1; 1; 1
 0; 474; 1; 1; 1
 0; 759; 1; 1; 1
 0; 639; 1; 1; 1
 0; 459; 1; 1; 1
 0; 444; 1; 1; 1
 0; 549; 1; 1; 1
 0; 429; 1; 1; 1
 0; 714; 1; 1; 1
 0; 295; 1; 163; 108
 0; 294; 1; 82; 54
 0; 459; 1; 1; 1
 0; 385; 1; 21; 14
 0; 609; 1; 1; 1
